product_code,detected_group,detected_part_type,detected_confidence,conflict_reason,review_status
100682,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
100690,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
100683,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
100689,core_part,GPU,0.95,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100691,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
105054,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
101916,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
100569,core_part,GPU,0.95,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98079,core_part,MB,0.9,AI 추천 후보 필수 product_specs 누락: chipset,대기
101239,core_part,SSD,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
100172,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
100758,core_part,GPU,0.95,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100756,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
100757,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
100949,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
100663,core_part,GPU,0.95,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100693,core_part,GPU,0.95,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100950,core_part,GPU,0.95,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
102326,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
124751,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
124752,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
109673,core_part,COOLER_CPU_AIO,0.88,원본 카테고리와 상품명 분류 충돌: SSD / AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
113231,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
99690,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
106966,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: mem_type, form_factor",대기
108268,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
109530,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: mem_type,대기
117813,core_part,RAM,0.88,원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
128901,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
128826,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
123609,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
123613,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
128827,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
123610,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
123612,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
128902,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
123608,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
123611,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
118761,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
112517,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
118524,core_part,GPU,0.88,"원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
119862,core_part,GPU,0.88,"원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
122179,core_part,GPU,0.88,"원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
122080,core_part,GPU,0.88,"원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
126125,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
126126,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
102851,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
102849,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
102850,core_part,MB,0.9,"AI 추천 후보 필수 product_specs 누락: chipset, form_factor",대기
102852,core_part,MB,0.9,AI 추천 후보 필수 product_specs 누락: chipset,대기
107107,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103727,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
105988,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
105985,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
105987,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
105986,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
105989,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
105990,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: chipset, form_factor",대기
106321,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
110059,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112356,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128303,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128281,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122159,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122152,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123071,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
126108,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: form_factor,대기
126109,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: form_factor,대기
102425,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
102426,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
102428,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
102424,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
103063,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103061,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
103060,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
103062,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
103616,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
103617,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
107972,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
107965,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
107946,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107945,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
107681,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
107961,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
107964,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
111003,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
107680,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
109428,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109885,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109872,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: form_factor,대기
109427,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: mem_type,대기
110252,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
117798,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
117788,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
117791,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113060,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113076,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122910,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122271,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122909,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122270,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122903,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122273,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122911,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122272,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122893,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122894,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122908,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122274,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: chipset, mem_type",대기
122907,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
122269,core_part,MB,0.95,AI 추천 후보 필수 product_specs 누락: chipset,대기
128966,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118769,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118820,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118868,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118894,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118839,core_part,SSD,0.96,"AI 추천 후보 필수 product_specs 누락: capacity_gb, interface",대기
128431,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
128938,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
116365,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
116351,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
126092,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
110919,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
110917,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
110920,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
110918,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
122014,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
112907,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
112909,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
113730,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
120271,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
123254,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
