자체상품코드,통합상품코드,장부상품코드,장부상품명,대표상품코드,물류위치,모델명,상품명,제조사,카테고리1,카테고리2,카테고리3,카테고리4,상태값,매입가,발주가,공급처,시중가,일반회원,딜러Lv1,딜러Lv2,딜러Lv3,지도가현,지도가카,다나와No,에누리No,스펙,직발송 택배비,택배비,무료여부,인증코드번호 1,인증코드번호 2
124825,525057,,,,,맥스엘리트(MAXELITE) STARS CYGNUS 1200W 80PLUS골드 풀모듈러 A,맥스엘리트 STARS CYGNUS 1200W 80PLUS골드 풀모듈러 ATX3.1,맥스엘리트,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,168000,,주식회사 엔비케이텍,0,172500,168190,168190,168190,189000,189000,90500444,,"맥스엘리트 / ATX / 1,200(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 100(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 11 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) / ",0,"3,000",,R-R-mAX-HA1200BA4,R-R-mAX-HA1200BA4
126681,525055,,,,,,맥스엘리트 STARS CYGNUS 1200W 80PLUS골드 풀모듈러 ATX3.1 화이트,맥스엘리트,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,173000,,주식회사 엔비케이텍,0,177600,173160,173160,173160,195000,195000,90500513,,"맥스엘리트 / ATX / 1,200(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 100(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 11 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) / ",0,"3,000",,R-R-mAX-HA1200BA4,R-R-mAX-HA1200BA4
124808,525035,,,,,맥스엘리트(MAXELITE) STARS CYGNUS 850W 80PLUS골드 풀모듈러 AT,맥스엘리트 STARS CYGNUS 850W 80PLUS골드 풀모듈러 ATX3.1,맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,103000,,주식회사 엔비케이텍,0,105700,103060,103060,103060,111500,115000,90500312,,맥스엘리트 / ATX / 850(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 70.8(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 7 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) /,0,"3,000",,R-R-mAX-HA1200BA4,R-R-mAX-HA1200BA4
124807,525034,,,,,맥스엘리트(MAXELITE) STARS CYGNUS 850W 80PLUS골드 풀모듈러 AT,맥스엘리트 STARS CYGNUS 850W 80PLUS골드 풀모듈러 ATX3.1 화이트,맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,107000,,주식회사 엔비케이텍,0,109800,107060,107060,107060,116500,120000,90500468,,맥스엘리트 / ATX / 850(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 70.8(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 7 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) /,0,"3,000",,"R-R-mAX-HA1200BA4,ZU10732-23006",R-R-mAX-HA1200BA4
121495,510757,,,,,,맥스엘리트(MAXELITE) MAXWELL DUKE 1000W 80PLUS플래티넘 풀모듈러 ATX3.1 화이트,맥스엘리트,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,213000,,주식회사 엔비케이텍,0,218700,213230,213230,213230,239000,239000,58113215,,"맥스엘리트 / ATX / 1,000(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 83(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 12 / 풀 모듈러 / 80PLUS : PLATINUM / 무상 10(년) /",0,"3,000",,R-R-mAX-HA-1000BA3,R-R-mAX-HA-1000BA3
121710,510756,,,,,,맥스엘리트(MAXELITE) MAXWELL DUKE 1300W 80PLUS플래티넘 풀모듈러 ATX3.1 화이트 [회원가입 계좌이체 맞춤할인 -2.5%],맥스엘리트,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,279000,,주식회사 엔비케이텍,0,286400,279240,279240,279240,317000,394000,58113260,,"맥스엘리트 / ATX / 1,300(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 108(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 12 / 풀 모듈러 / 80PLUS : PLATINUM / 무상 10(년) /",0,"3,000",,"R-R-mAX-HA-1300BA3,ZU10732-22003",R-R-mAX-HA-1300BA3
127849,532047,,,,,,맥스엘리트(MAXELITE) STARS GEMINI 650W 80PLUS브론즈 ATX3.1,맥스엘리트,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,53000,,주식회사 엔비케이텍,0,54400,53040,53040,53040,57200,59000,97362872,,"맥스엘리트 / ATX / 정격출력 : 650(W) / 80PLUS 인증 : 80 PLUS 브론즈 / 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / 깊이 : 145(mm) / 팬크기 : 140(mm) / 팬개수 : 1(개) / +12V 출력 : 54A / 메인전원 : 24핀(20+4) 1(개) / 보조전원 : 8핀+(4+4)핀 2(개) / 8핀 PCIe(6+2) : 2(개) / SATA : 4(개) / 4핀 IDE : 4, IDE x2 / 대기전력1W / 플랫케이블 / 무상 7(년) /",0,"3,000",,"R-R-mAX-HA-850AA2,ZU10732-25001",R-R-mAX-HA-850AA2
127753,532046,,,,,,맥스엘리트(MAXELITE) STARS GEMINI 650W 80PLUS브론즈 ATX3.1 화이트,맥스엘리트,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,53000,,주식회사 엔비케이텍,0,54400,53040,53040,53040,57200,59000,97362884,,"맥스엘리트 / ATX / 정격출력 : 650(W) / 80PLUS 인증 : 80 PLUS 브론즈 / 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / 깊이 : 145(mm) / 팬크기 : 140(mm) / 팬개수 : 1(개) / +12V 출력 : 54A / 메인전원 : 24핀(20+4) 1(개) / 보조전원 : 8핀+(4+4)핀 2(개) / 8핀 PCIe(6+2) : 2(개) / SATA : 4(개) / 4핀 IDE : 4, IDE x2 / 대기전력1W / 플랫케이블 / 무상 7(년) /",0,"3,000",,"R-R-mAX-HA-850AA2,ZU10732-25001",R-R-mAX-HA-850AA2
127952,532045,,,,,,맥스엘리트(MAXELITE) STARS GEMINI 750W 80PLUS브론즈 ATX3.1,맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,62000,,주식회사 엔비케이텍,0,63600,62010,62010,62010,66900,69000,97362920,,"맥스엘리트 / ATX / 정격출력 : 750(W) / 80PLUS 인증 : 80 PLUS 브론즈 / 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / 깊이 : 145(mm) / 팬크기 : 140(mm) / 팬개수 : 1(개) / +12V 출력 : 62.5(A) / 메인전원 : 24핀(20+4) 1(개) / 보조전원 : 8핀+(4+4)핀 2(개) / 16핀 PCIe(12+4) : 12V2x6 1(개) / 8핀 PCIe(6+2) : 2(개) / SATA : 4(개) / 4핀 IDE : 4, IDE x2 / 대기전력1W / 플랫케이블 / 무상 7(년) /",0,"3,000",,"R-R-mAX-HA-850AA2,ZU10732-25001",R-R-mAX-HA-850AA2
127782,532044,,,,,,맥스엘리트(MAXELITE) STARS GEMINI 750W 80PLUS브론즈 ATX3.1 화이트,맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,62000,,주식회사 엔비케이텍,0,63600,62010,62010,62010,66900,69000,97362938,,"맥스엘리트 / ATX / 정격출력 : 750(W) / 80PLUS 인증 : 80 PLUS 브론즈 / 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / 깊이 : 145(mm) / 팬크기 : 140(mm) / 팬개수 : 1(개) / +12V 출력 : 62.5(A) / 메인전원 : 24핀(20+4) 1(개) / 보조전원 : 8핀+(4+4)핀 2(개) / 16핀 PCIe(12+4) : 12V2x6 1(개) / 8핀 PCIe(6+2) : 2(개) / SATA : 4(개) / 4핀 IDE : 4, IDE x2 / 대기전력1W / 플랫케이블 / 무상 7(년) /",0,"3,000",,"R-R-mAX-HA-850AA2,ZU10732-25001",R-R-mAX-HA-850AA2
118514,501654,,,,,,몬스타 가츠 ExtremeX FX500 80PLUS STANDARD,몬스타,컴퓨터주변기기,파워(POWER),정격500/550W,,판매중,33000,,위캣 주식회사,0,40000,39000,39000,39000,35600,35600,31338233,,몬스타 / ATX / 500(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 37.5(A) / +5V : 16(A) / +3.3V : 16(A) / SATA : 4 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 6(년) /,0,"3,000",,"R-R-msg-GP500ST,YU101637-23004",R-R-msg-GP500ST
118326,501007,,,,,몬스타기어 GUTS ExtremeX FX600 80PLUS STANDARD,몬스타 가츠 ExtremeX FX600 80PLUS STANDARD,몬스타기어,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,38800,, 재고있음,0,39800,38810,38810,38810,41900,41900,30255296,,몬스타기어 / ATX / 600(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 45(A) / +5V : 16(A) / +3.3V : 15(A) / SATA : 4 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 6(년) /,0,"3,000",,"R-R-msg-GP600ST,YU101637-23001",R-R-msg-GP600ST
118327,501016,,,,,몬스타 몬스타기어 GUTS ExtremeX FX700 80PLUS STANDARD,몬스타 가츠 ExtremeX FX700 80PLUS STANDARD [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,41800,, 재고있음,0,42900,41830,41830,41830,45100,45100,30267548,,몬스타 / ATX / 700(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 52.5(A) / +5V : 16(A) / +3.3V : 15(A) / SATA : 7 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 6(년) /,0,"3,000",,"R-R-msg-GP700ST,YU101637-23002",R-R-msg-GP700ST
121119,505171,,,,,,몬스타 가츠 ExtremeX FX700 80PLUS STANDARD 화이트 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,44000,,위캣 주식회사,0,45200,44070,44070,44070,47600,47600,39103484,,몬스타 / ATX / 700(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 52.5(A) / +5V : 16(A) / +3.3V : 15(A) / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 6(년) /,0,"3,000",,"R-R-msg-GP700ST,YU101637-23002",R-R-msg-GP700ST
118548,501028,,,,,몬스타 가츠 ExtremeX FX800 80PLUS STANDARD,몬스타 가츠 ExtremeX FX800 80PLUS STANDARD [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,47800,,위캣 주식회사,0,49100,47870,47870,47870,51600,51600,30273785,,몬스타 / ATX / 800(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 60(A) / +5V : 16(A) / +3.3V : 15(A) / SATA : 7 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 6(년) /,0,"3,000",,"R-R-msg-GP800ST,YU101637-23003",R-R-msg-GP800ST
120892,505170,,,,,,몬스타 가츠 ExtremeX FX800 80PLUS STANDARD 화이트 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,50000,,위캣 주식회사,0,51300,50020,50020,50020,56900,56900,39103550,,몬스타 / ATX / 800(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 60(A) / +5V : 16(A) / +3.3V : 15(A) / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 6(년) /,0,"3,000",,"R-R-msg-GP800ST,YU101637-23003",R-R-msg-GP800ST
121669,511772,,,,,,몬스타 가츠 MASTER X X750W 80PLUS브론즈 ATX3.1 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,54000,,위캣 주식회사,0,55400,54020,54020,54020,56500,56500,60425312,,몬스타 / ATX / 750(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 56.25(A) / +5V : 8(A) / +3.3V : 8(A) / SATA : 5 / 대기전력1W /,0,"3,000",,"R-R-msg-GUTSFX750,YU101637-24001",R-R-msg-GUTSFX750
121798,511773,,,,,,몬스타 가츠 MASTER X X750W 80PLUS브론즈 화이트 ATX3.1 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,56500,,위캣 주식회사,0,58000,56550,56550,56550,59000,59000,61417925,,몬스타 / ATX / 750(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 56.25(A) / +5V : 8(A) / +3.3V : 8(A) / SATA : 5 / 대기전력1W /,0,"3,000",,"R-R-msg-GUTSFX750,YU101637-24001",R-R-msg-GUTSFX750
122799,516993,,,,,,몬스타 가츠 MASTERX X1000W 80PLUS골드 화이트 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,123200,,위캣 주식회사,0,126500,123340,123340,123340,135000,135000,70619387,,"몬스타 / ATX / 1,000(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 83.3(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 5 / 대기전력1W / 플랫케이블 / 80PLUS : GOLD / 무상 10(년) /",0,"3,000",,"R-R-msg-GUTSFX1050,YU101637-24004",R-R-msg-GUTSFX1050
122412,517057,,,,,,몬스타 가츠 MASTERX X850W 80PLUS골드 블랙 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,105600,,위캣 주식회사,0,108400,105690,105690,105690,115000,115000,70764557,,몬스타 / ATX / 850(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 70.8(A) / +5V : 20(A) / +3.3V : 20(A) / 대기전력1W / 플랫케이블 / 80PLUS : GOLD / 무상 10(년) /,0,"3,000",,"R-R-msg-GUTSFX1050,YU101637-24004",R-R-msg-GUTSFX1050
122681,517056,,,,,,몬스타 가츠 MASTERX X850W 80PLUS골드 화이트 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,108900,,위캣 주식회사,0,111800,109010,109010,109010,120000,120000,70764560,,몬스타 / ATX / 850(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 70.8(A) / +5V : 20(A) / +3.3V : 20(A) / 대기전력1W / 플랫케이블 / 80PLUS : GOLD / 무상 10(년) /,0,"3,000",,"R-R-msg-GUTSFX1050,YU101637-24004",R-R-msg-GUTSFX1050
121770,511981,,,,,,몬스타 가츠 MASTERX X850W 80PLUS브론즈 화이트 ATX3.1 [회원가입 계좌이체 맞춤할인 -2.5%],몬스타,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,61000,,위캣 주식회사,0,62600,61040,61040,61040,66000,66000,61842320,,몬스타 / ATX / 850(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 70.8(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 8 / 대기전력1W / 플랫케이블 / 80PLUS : BRONZE / 무상 6(년) /,0,"3,000",,R-R-msg-GUTSFX850B,R-R-msg-GUTSFX850B
127605,529080,,,,,,몬스타 가츠 PrimeX X600W 83 FLAT,몬스타,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,32000,,위캣 주식회사,0,32800,31980,31980,31980,36000,36000,94088147,,"몬스타 / ATX / 정격출력 : 600(W) / 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 깊이 : 140(mm) / 팬크기 : 120(mm) / 팬개수 : 1(개) / +12V 출력 : 45(A) / 메인전원 : 24핀(20+4) 1(개) / 보조전원 : 8핀+(4+4)핀 1 / 8핀 PCIe(6+2) : 2(개) / SATA : 4(개) / 4핀 IDE : 4, IDE x2 / 대기전력1W / 플랫케이블 / 무상 3(년) /",0,"3,000",,"R-R-msg-GP600,XU101872-25024",R-R-msg-GP600
120154,505873,,,,,,몬스타 가츠 X120M 블랙 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,19000,,위캣 주식회사,0,19500,19210,19210,19210,20500,20500,42858419,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / MiniITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 250(mm) / 3.5베이 : 1 / PCI슬롯 : 4 / 너비 : 180(mm) / 높이 : 360(mm) / 깊이 : 330(mm) / 장착 팬 개수 : 1 / 측면 : 통풍구 / 전면 패널 : 메쉬 /,0,"3,000",,,
120262,505878,,,,,,몬스타 가츠 X120M 화이트 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,22000,,위캣 주식회사,0,22600,22260,22260,22260,24000,24000,42858452,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / MiniITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 250(mm) / 3.5베이 : 1 / PCI슬롯 : 4 / 너비 : 180(mm) / 높이 : 360(mm) / 깊이 : 330(mm) / 장착 팬 개수 : 1 / 측면 : 통풍구 / 전면 패널 : 메쉬 / ,0,"3,000",,,
122795,518547,,,,,,몬스타 가츠 X200 아쿠아 블랙 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,24500,,위캣 주식회사,0,25200,24820,24820,24820,27000,27000,72752837,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 278(mm) / 3.5베이 : 1 / 스토리지 장착 개수 : 1 / PCI슬롯 : 1 / USB / USB3.x (5Gbps) / 너비 : 195(mm) / 높이 : 423(mm) / 깊이 : 310(mm) / 장착 팬 개수 : 3 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 /,0,"3,000",,,
122892,518548,,,,,,몬스타 가츠 X200 아쿠아 화이트 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,27500,,위캣 주식회사,0,28200,27500,27500,27500,30500,30500,72753242,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 278(mm) / 3.5베이 : 1 / 스토리지 장착 개수 : 1 / PCI슬롯 : 1 / USB / USB3.x (5Gbps) / 너비 : 195(mm) / 높이 : 423(mm) / 깊이 : 310(mm) / 장착 팬 개수 : 3 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 /,0,"3,000",,,
121475,509981,,,,,,몬스타 가츠 X220M 블랙 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,33700,,위캣 주식회사,0,34600,33740,33740,33740,36700,36700,56149724,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 320(mm) / 3.5베이 : 1 / USB / 너비 : 210(mm) / 높이 : 390(mm) / 깊이 : 335(mm) / 장착 팬 개수 : 3 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 /,0,"3,000",,,
120144,503774,,,,,,몬스타 가츠 X220M 화이트 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,37700,,위캣 주식회사,0,38700,38120,38120,38120,40700,40700,33902477,,몬스타 / PC용 케이스 / 미니타워 / mATX / MiniITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 320(mm) / 3.5베이 : 3 / USB / USB 3.0 / 너비 : 210(mm) / 높이 : 390(mm) / 깊이 : 335(mm) / 측면 : 강화 유리 / 전면 패널 : 강화 유리 /,0,"3,000",,,
124732,524043,,,,,몬스타 가츠 X225 모델0 (블랙),몬스타 가츠 X225 모델0 블랙 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,27000,,위캣 주식회사,0,27700,27010,27010,27010,29900,29900,88232735,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / ITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 280(mm) / 3.5베이 : 1 / PCI슬롯 : 4 / USB / USB3.x (5Gbps) / 너비 : 192(mm) / 높이 : 375(mm) / 깊이 : 300(mm) / 장착 팬 개수 : 3 / 측면 : 강화 유리 / 전면 패널 : 메쉬 / ,0,"3,000",,,
129181,534668,,,,,,몬스타 가츠 X30M BTF (화이트),몬스타,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,37000,,위캣 주식회사,0,38000,37050,37050,37050,41000,41000,99945737,,"몬스타 / M-ATX 케이스 / 미니타워 / 파워 유무 : 파워미포함 / M-ATX(후면커넥터) / ITX / 후면커넥터 TYPE : BTF, 프로젝트 제로, 스텔스 / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 165(mm) / VGA장착길이 : 403(mm) / 2.5베이 : 1(개) / 3.5베이 : 1(개) / 스토리지 장착 개수 : 최대 2(개) / USB 2.0 / USB3.x (5Gbps) / 너비 : 291(mm) / 높이 : 365(mm) / 깊이 : 436(mm) / 장착 팬 개수 : 총3개 / 측면 : 강화유리,120mm LED x2 / 전면 패널 : 강화 유리 /",0,"3,000",,,
119839,504395,,,,,,몬스타 가츠 X320M 블랙 (미니타워),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,27800,, 재고있음,0,28500,27790,27790,27790,32500,32500,35770283,,몬스타 / PC용 케이스 / 미니타워 / 지원 파워 : ATX / mATX / MiniITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 330(mm) / PCI슬롯 : 4 / USB / USB 3.0 / 너비 : 198(mm) / 높이 : 403(mm) / 깊이 : 385(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 메쉬 /,0,"3,000",,,
128588,536036,,,,,,몬스타 가츠 X330 라이즈 (블랙),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,31000,,위캣 주식회사,0,31800,31010,31010,31010,34500,34500,102007754,,몬스타 / M-ATX 케이스 / 미니타워 / 파워 유무 : 파워미포함 / ITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 330(mm) / 2.5베이 : 2(개) / 3.5베이 : 2(개) / 스토리지 장착 개수 : 최대 4(개) / PCI슬롯 : 4(개) / USB / USB 2.0 / USB3.x (5Gbps) / 너비 : 198(mm) / 높이 : 408(mm) / 깊이 : 385(mm) / 장착 팬 개수 : 총4개 / 측면 : 강화유리 / 외부LED /,0,"3,000",,,
128684,536061,,,,,,몬스타 가츠 X330 라이즈 (화이트),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,35500,,위캣 주식회사,0,36800,36760,36760,36760,39500,39500,102007763,,몬스타 / M-ATX 케이스 / 미니타워 / 파워 유무 : 파워미포함 / ITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 330(mm) / 2.5베이 : 2(개) / 3.5베이 : 2(개) / 스토리지 장착 개수 : 최대 4(개) / PCI슬롯 : 4(개) / USB / USB 2.0 / USB3.x (5Gbps) / 너비 : 198(mm) / 높이 : 408(mm) / 깊이 : 385(mm) / 장착 팬 개수 : 총4개 / 측면 : 강화유리 / ,0,"3,000",,,
127187,525149,,,,,,몬스타 가츠 X360 아쿠아 (블랙),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,36000,,위캣 주식회사,0,37000,36080,36080,36080,39900,39900,90648248,,몬스타 / PC용 케이스 / 미니타워 / 파워 유무 : 파워미포함 / 지원 파워 : ATX / ATX / mATX / MiniITX / ITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 175(mm) / VGA장착길이 : 420(mm) / 2.5베이 : 1 / 3.5베이 : 2 / 최대 3개 / PCI슬롯 : 4 / USB / USB3.x (5Gbps) / 너비 : 220(mm) / 높이 : 410 / 깊이 : 460(mm) / 장착 팬 개수 : 3 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 / ,0,"3,000",,,
127189,527697,,,,,,몬스타 가츠 X360 아쿠아 (화이트),몬스타,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,40000,,위캣 주식회사,0,41100,40070,40070,40070,44500,44500,90648269,,몬스타 / PC용 케이스 / 미니타워 / 파워 유무 : 파워미포함 / 지원 파워 : ATX / ATX / mATX / MiniITX / ITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 175(mm) / VGA장착길이 : 420(mm) / 2.5베이 : 1 / 3.5베이 : 2 / 최대 3개 / PCI슬롯 : 4 / USB / USB3.x (5Gbps) / 너비 : 220(mm) / 높이 : 410(mm) / 깊이 : 460(mm) / 장착 팬 개수 : 3 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 / 외부LED / ,0,"3,000",,,
119819,503773,,,,,,몬스타 가츠 X420A 블랙 (미들타워),몬스타,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,32000,,위캣 주식회사,0,35200,34320,34320,34320,35200,35200,33902522,,몬스타 / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / MiniITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 330(mm) / 3.5베이 : 2 / USB / USB 3.0 / 너비 : 190(mm) / 높이 : 438(mm) / 깊이 : 368(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 메쉬 /,0,"3,000",,,
120898,507780,,,,,,몬스타 가츠 X420A 화이트 (미들타워),몬스타,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,34500,,위캣 주식회사,0,35400,34520,34520,34520,37500,37500,47488814,,몬스타 / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / mATX / MiniITX / CPU쿨러장착높이 : 160(mm) / VGA장착길이 : 330(mm) / 3.5베이 : 2 / USB / USB 3.0 / 너비 : 190(mm) / 높이 : 438(mm) / 깊이 : 368(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 메쉬 /,0,"3,000",,,
